"","w_1_demanda_F","w_2_presion_F","w_3_stateInfra_F","w_4_necesidad_F","w_5_demanda_S","w_6_presion_S","w_7_stateInfra_S","w_6_necesidad_S","A_repair_F","A_new_F","A_repair_S","A_new_S"
"18",0.038961038961039,0.165584415584416,0.11038961038961,0.178571428571429,0.194805194805195,0.217532467532468,0.0324675324675325,0.0616883116883117,0.277777777777778,0.333333333333333,0.166666666666667,0.222222222222222
"19",0.075187969924812,0.25187969924812,0.142857142857143,0.266917293233083,0.0225563909774436,0.0225563909774436,0.0413533834586466,0.176691729323308,0.294964028776978,0.122302158273381,0.539568345323741,0.0431654676258993
"20",0.0857142857142857,0.197142857142857,0.168571428571429,0.04,0.105714285714286,0.208571428571429,0.0971428571428572,0.0971428571428572,0.0140845070422535,0.774647887323944,0.140845070422535,0.0704225352112676
"21",0.081447963800905,0.131221719457014,0.194570135746606,0.108597285067873,0.203619909502262,0.0769230769230769,0.0904977375565611,0.113122171945701,0.136929460580913,0.33195020746888,0.228215767634855,0.302904564315353
"22",0.198952879581152,0.0392670157068063,0.0785340314136126,0.232984293193717,0.0549738219895288,0.0654450261780105,0.183246073298429,0.146596858638743,0.255102040816327,0.0306122448979592,0.418367346938775,0.295918367346939
"23",0.0279187817258883,0.225888324873096,0.0888324873096447,0.0812182741116751,0.223350253807107,0.134517766497462,0.119289340101523,0.0989847715736041,0.342307692307692,0.223076923076923,0.276923076923077,0.157692307692308
"24",0.175438596491228,0.0350877192982456,0.260233918128655,0.14327485380117,0.239766081871345,0.0935672514619883,0.0292397660818713,0.0233918128654971,0.338461538461538,0.353846153846154,0.194871794871795,0.112820512820513
"25",0.270992366412214,0.0572519083969466,0.099236641221374,0.217557251908397,0.225190839694656,0.106870229007634,0.0114503816793893,0.0114503816793893,0.144827586206897,0.427586206896552,0.275862068965517,0.151724137931034
"26",0.122850122850123,0.206388206388206,0.162162162162162,0.0982800982800983,0.164619164619165,0.135135135135135,0.0614250614250614,0.0491400491400491,0.0625,0.0390625,0.609375,0.2890625
"27",0.141643059490085,0.152974504249292,0.110481586402266,0.252124645892351,0.0651558073654391,0.0793201133144476,0.0594900849858357,0.138810198300283,0.356164383561644,0.0616438356164384,0.506849315068493,0.0753424657534247
"28",0.206451612903226,0.0419354838709677,0.0451612903225806,0.148387096774194,0.112903225806452,0.116129032258065,0.0709677419354839,0.258064516129032,0.647540983606557,0.0327868852459016,0.295081967213115,0.0245901639344262
"29",0.0915750915750916,0.164835164835165,0.0842490842490843,0.163003663003663,0.144688644688645,0.142857142857143,0.0952380952380952,0.113553113553114,0.335051546391753,0.412371134020619,0.180412371134021,0.0721649484536083
"30",0.193317422434368,0.081145584725537,0.212410501193317,0.119331742243437,0.20763723150358,0.0501193317422434,0.0429594272076372,0.0930787589498807,0.160493827160494,0.432098765432099,0.246913580246914,0.160493827160494
"31",0.0136239782016349,0.188010899182561,0.0299727520435967,0.0871934604904632,0.125340599455041,0.114441416893733,0.242506811989101,0.198910081743869,0.448,0.072,0.192,0.288
"32",0.0518292682926829,0.11890243902439,0.259146341463415,0.253048780487805,0.024390243902439,0,0.225609756097561,0.0670731707317073,0.0828729281767956,0.298342541436464,0.447513812154696,0.171270718232044
"33",0.228739002932551,0.13782991202346,0.0850439882697947,0.0381231671554252,0.0821114369501466,0.06158357771261,0.181818181818182,0.18475073313783,0.496969696969697,0.0242424242424242,0.363636363636364,0.115151515151515
"34",0.00576368876080692,0.170028818443804,0.219020172910663,0.121037463976945,0.121037463976945,0.0778097982708934,0.0951008645533141,0.190201729106628,0.31858407079646,0.00442477876106195,0.292035398230089,0.384955752212389
"35",0.158808933002481,0.0694789081885856,0.208436724565757,0.193548387096774,0.0198511166253102,0.208436724565757,0.0719602977667494,0.0694789081885856,0.0807174887892377,0.322869955156951,0.210762331838565,0.385650224215247
"36",0.197761194029851,0.111940298507463,0.0186567164179104,0.138059701492537,0.0970149253731343,0.0970149253731343,0.126865671641791,0.212686567164179,0.352380952380952,0.333333333333333,0.20952380952381,0.104761904761905
"37",0.0882352941176471,0.11437908496732,0.218954248366013,0.0751633986928105,0.042483660130719,0.0947712418300654,0.254901960784314,0.111111111111111,0.258566978193146,0.199376947040498,0.261682242990654,0.280373831775701
"38",0.196629213483146,0.00280898876404494,0.120786516853933,0.0955056179775281,0.247191011235955,0.137640449438202,0.0870786516853933,0.112359550561798,0.277511961722488,0.301435406698565,0.301435406698565,0.119617224880383
"39",0.144927536231884,0.0144927536231884,0.214492753623188,0.228985507246377,0.234782608695652,0.0376811594202899,0.0144927536231884,0.110144927536232,0.1953125,0.03125,0.265625,0.5078125
"40",0.09,0.0733333333333333,0.2,0.0366666666666667,0.0966666666666667,0.29,0.0766666666666667,0.136666666666667,0.0289855072463768,0.217391304347826,0.456521739130435,0.297101449275362
"41",0.156146179401993,0.292358803986711,0.00996677740863787,0.229235880398671,0.079734219269103,0.106312292358804,0.102990033222591,0.0232558139534884,0.279279279279279,0.0630630630630631,0.585585585585586,0.0720720720720721
"42",0.214285714285714,0.211904761904762,0.154761904761905,0.176190476190476,0.0404761904761905,0.114285714285714,0.0857142857142857,0.00238095238095238,0.317460317460317,0.126984126984127,0.214285714285714,0.341269841269841
"43",0.213622291021672,0.086687306501548,0.188854489164087,0.253869969040248,0,0.0712074303405573,0.00619195046439629,0.179566563467492,0.0245901639344262,0.0983606557377049,0.590163934426229,0.286885245901639
"44",0.126801152737752,0.0144092219020173,0.221902017291066,0.135446685878963,0.037463976945245,0.00576368876080692,0.23342939481268,0.22478386167147,0.22093023255814,0.412790697674419,0.116279069767442,0.25
"45",0.194300518134715,0.178756476683938,0.126943005181347,0.170984455958549,0.139896373056995,0.106217616580311,0.0466321243523316,0.0362694300518135,0.139393939393939,0.260606060606061,0.266666666666667,0.333333333333333
"46",0.196078431372549,0.205882352941176,0.0833333333333333,0.127450980392157,0.20343137254902,0.0220588235294118,0.017156862745098,0.144607843137255,0.179487179487179,0.230769230769231,0.311355311355311,0.278388278388278
"47",0.290697674418605,0.135658914728682,0.104651162790698,0.0155038759689922,0.0968992248062015,0.13953488372093,0.108527131782946,0.108527131782946,0.112068965517241,0.0689655172413793,0.224137931034483,0.594827586206897
"48",0.298804780876494,0.207171314741036,0.0438247011952191,0.103585657370518,0.00796812749003984,0.171314741035857,0.0358565737051793,0.131474103585657,0.096045197740113,0.497175141242938,0.327683615819209,0.0790960451977401
"49",0.217073170731707,0.136585365853659,0.0365853658536585,0.0195121951219512,0.102439024390244,0.180487804878049,0.202439024390244,0.104878048780488,0.215686274509804,0.431372549019608,0.137254901960784,0.215686274509804
"50",0.0490566037735849,0.309433962264151,0.00377358490566038,0.249056603773585,0.0867924528301887,0.249056603773585,0.0339622641509434,0.0188679245283019,0.507936507936508,0.214285714285714,0.238095238095238,0.0396825396825397
"51",0.151187904967603,0.105831533477322,0.103671706263499,0.155507559395248,0.170626349892009,0.151187904967603,0.155507559395248,0.00647948164146868,0.0672645739910314,0.340807174887892,0.286995515695067,0.304932735426009
"52",0.163380281690141,0.0732394366197183,0.0676056338028169,0.185915492957747,0.219718309859155,0.143661971830986,0.0450704225352113,0.101408450704225,0.217171717171717,0.292929292929293,0.0909090909090909,0.398989898989899
"53",0.193548387096774,0.30241935483871,0.137096774193548,0.0201612903225806,0.116935483870968,0.0483870967741935,0.112903225806452,0.0685483870967742,0.154589371980676,0.338164251207729,0.241545893719807,0.265700483091788
"54",0.0512048192771084,0.0662650602409638,0.228915662650602,0.0692771084337349,0.141566265060241,0.168674698795181,0.108433734939759,0.16566265060241,0.351219512195122,0.024390243902439,0.317073170731707,0.307317073170732
"55",0.141509433962264,0.238993710691824,0.0754716981132075,0.0911949685534591,0.00314465408805031,0.0723270440251572,0.135220125786164,0.242138364779874,0.235632183908046,0.160919540229885,0.327586206896552,0.275862068965517
"56",0.226537216828479,0.252427184466019,0.12621359223301,0.0550161812297735,0.103559870550162,0.0809061488673139,0.0841423948220065,0.0711974110032362,0.327868852459016,0.184426229508197,0.319672131147541,0.168032786885246
"57",0.191304347826087,0.0985507246376812,0.0463768115942029,0.173913043478261,0.257971014492754,0.0202898550724638,0.0144927536231884,0.197101449275362,0.317073170731707,0.0731707317073171,0.0731707317073171,0.536585365853658
"58",0.162866449511401,0.143322475570033,0.0325732899022801,0.162866449511401,0.0358306188925081,0.0293159609120521,0.237785016286645,0.195439739413681,0.208955223880597,0.0671641791044776,0.119402985074627,0.604477611940298
"59",0.197368421052632,0.0842105263157895,0.0447368421052632,0.189473684210526,0.176315789473684,0.0526315789473684,0.136842105263158,0.118421052631579,0.235632183908046,0.189655172413793,0.264367816091954,0.310344827586207
"60",0.184738955823293,0.176706827309237,0.176706827309237,0.072289156626506,0.160642570281124,0.0240963855421687,0.0843373493975904,0.120481927710843,0.0292397660818713,0.47953216374269,0.409356725146199,0.0818713450292398
"61",0.00374531835205993,0.147940074906367,0.142322097378277,0.144194756554307,0.146067415730337,0.131086142322097,0.144194756554307,0.140449438202247,0.51063829787234,0.390070921985816,0.0921985815602837,0.00709219858156028
"62",0.162878787878788,0.113636363636364,0.0492424242424242,0.166666666666667,0.0795454545454545,0.0113636363636364,0.117424242424242,0.299242424242424,0.470588235294118,0.132352941176471,0.0588235294117647,0.338235294117647
"63",0.240963855421687,0.159638554216867,0,0.00903614457831325,0.00903614457831325,0.147590361445783,0.219879518072289,0.213855421686747,0.026431718061674,0.365638766519824,0.378854625550661,0.229074889867841
"64",0.178356713426854,0.158316633266533,0.108216432865731,0.170340681362725,0.146292585170341,0.122244488977956,0.0981963927855711,0.0180360721442886,0.548611111111111,0.1875,0.0833333333333333,0.180555555555556
"65",0.0364963503649635,0.13625304136253,0.194647201946472,0.16301703163017,0.18978102189781,0.0924574209245742,0.0559610705596107,0.131386861313869,0.6171875,0.3203125,0.046875,0.015625
"66",0.120822622107969,0.110539845758355,0.195372750642674,0.215938303341902,0.0154241645244216,0.115681233933162,0.190231362467866,0.0359897172236504,0.173652694610778,0.209580838323353,0.173652694610778,0.44311377245509
"67",0.0739795918367347,0.201530612244898,0.170918367346939,0.178571428571429,0.0433673469387755,0.198979591836735,0.0841836734693878,0.048469387755102,0.5,0.207865168539326,0.247191011235955,0.0449438202247191
"68",0.205555555555556,0.244444444444444,0.0222222222222222,0.158333333333333,0.119444444444444,0.0611111111111111,0.169444444444444,0.0194444444444444,0.354838709677419,0.270967741935484,0.212903225806452,0.161290322580645
"69",0.124590163934426,0.137704918032787,0.137704918032787,0.0983606557377049,0.19672131147541,0.0754098360655738,0.0163934426229508,0.213114754098361,0.103603603603604,0.396396396396396,0.369369369369369,0.130630630630631
"70",0.0186170212765957,0.125,0.154255319148936,0.13563829787234,0.0771276595744681,0.194148936170213,0.172872340425532,0.122340425531915,0.349137931034483,0.112068965517241,0.288793103448276,0.25
"71",0.221830985915493,0.0985915492957747,0.158450704225352,0.028169014084507,0.0387323943661972,0.278169014084507,0.123239436619718,0.0528169014084507,0.354545454545455,0.290909090909091,0.0818181818181818,0.272727272727273
"72",0.187347931873479,0.0851581508515815,0.211678832116788,0.155717761557178,0.116788321167883,0.199513381995134,0.0170316301703163,0.0267639902676399,0.1625,0.329166666666667,0.220833333333333,0.2875
"73",0.20066889632107,0.140468227424749,0.254180602006689,0.133779264214047,0.157190635451505,0.0167224080267559,0.0602006688963211,0.0367892976588629,0.2,0.17037037037037,0.296296296296296,0.333333333333333
"74",0.205607476635514,0.126168224299065,0.105140186915888,0.203271028037383,0.0327102803738318,0.203271028037383,0.00467289719626168,0.119158878504673,0.279835390946502,0.102880658436214,0.366255144032922,0.251028806584362
"75",0.0880952380952381,0.00238095238095238,0.2,0.204761904761905,0.197619047619048,0.133333333333333,0.0214285714285714,0.152380952380952,0.305732484076433,0.273885350318471,0.0509554140127389,0.369426751592357
"76",0.207756232686981,0.0387811634349031,0.160664819944598,0.130193905817175,0.03601108033241,0.21606648199446,0.155124653739612,0.0554016620498615,0.300884955752212,0.084070796460177,0.389380530973451,0.225663716814159
"77",0.229281767955801,0.135359116022099,0.24585635359116,0.149171270718232,0.0276243093922652,0.124309392265193,0.0524861878453039,0.0359116022099447,0.230769230769231,0.136094674556213,0.366863905325444,0.266272189349112
"78",0.0878552971576227,0.131782945736434,0.211886304909561,0.10077519379845,0.103359173126615,0.00775193798449612,0.222222222222222,0.134366925064599,0.0659340659340659,0.313186813186813,0.28021978021978,0.340659340659341
"79",0.0382352941176471,0.191176470588235,0.2,0.135294117647059,0.00588235294117647,0.144117647058824,0.0588235294117647,0.226470588235294,0.336,0.076,0.352,0.236
"80",0.276595744680851,0.312056737588652,0.0390070921985816,0.00354609929078014,0.0638297872340425,0.120567375886525,0.102836879432624,0.0815602836879433,0.149350649350649,0.103896103896104,0.461038961038961,0.285714285714286
"81",0.0919037199124726,0.0284463894967177,0.150984682713348,0.183807439824945,0.185995623632385,0.0678336980306346,0.166301969365427,0.12472647702407,0.144230769230769,0.216346153846154,0.346153846153846,0.293269230769231
"82",0.101736972704715,0.203473945409429,0.183622828784119,0.104218362282878,0.213399503722084,0.0942928039702233,0.00992555831265509,0.0893300248138958,0.17687074829932,0.108843537414966,0.204081632653061,0.510204081632653
"83",0.0991735537190083,0.0385674931129477,0.179063360881543,0.206611570247934,0.247933884297521,0.0303030303030303,0.0358126721763085,0.162534435261708,0.252525252525253,0.383838383838384,0.196969696969697,0.166666666666667
"84",0.101604278074866,0.0695187165775401,0.0962566844919786,0.179144385026738,0.157754010695187,0.106951871657754,0.205882352941176,0.0828877005347594,0.0814814814814815,0.103703703703704,0.533333333333333,0.281481481481481
"85",0.0415430267062315,0.178041543026706,0.169139465875371,0.228486646884273,0.0919881305637982,0.172106824925816,0.0237388724035608,0.0949554896142433,0.040650406504065,0.235772357723577,0.569105691056911,0.154471544715447
"86",0.161691542288557,0.199004975124378,0.00248756218905473,0.17910447761194,0.0970149253731343,0.082089552238806,0.0646766169154229,0.213930348258706,0.367965367965368,0.216450216450216,0.303030303030303,0.112554112554113
"87",0.15,0.113888888888889,0.136111111111111,0.183333333333333,0.0666666666666667,0.144444444444444,0.188888888888889,0.0166666666666667,0.233480176211454,0.0881057268722467,0.290748898678414,0.387665198237885
"88",0.212871287128713,0.0148514851485149,0.103960396039604,0.292079207920792,0.0544554455445545,0.0742574257425743,0.108910891089109,0.138613861386139,0.28673835125448,0.186379928315412,0.304659498207885,0.222222222222222
"89",0.00251889168765743,0.19647355163728,0.188916876574307,0.18639798488665,0.0755667506297229,0.110831234256927,0.110831234256927,0.128463476070529,0.4321608040201,0.180904522613065,0.231155778894472,0.155778894472362
"90",0.0914127423822715,0.193905817174515,0.0249307479224377,0.132963988919668,0.0138504155124654,0.221606648199446,0.168975069252078,0.152354570637119,0.276923076923077,0.148717948717949,0.420512820512821,0.153846153846154
"91",0.0613333333333333,0.0293333333333333,0.0933333333333333,0.234666666666667,0.197333333333333,0.114666666666667,0.165333333333333,0.104,0.368131868131868,0.214285714285714,0.0549450549450549,0.362637362637363
"92",0.194835680751174,0.122065727699531,0.0915492957746479,0.199530516431925,0.0258215962441315,0.18075117370892,0.0140845070422535,0.171361502347418,0.274725274725275,0.456043956043956,0.115384615384615,0.153846153846154
"93",0.15606936416185,0.0433526011560694,0.242774566473988,0.0867052023121387,0.106936416184971,0.147398843930636,0.0780346820809249,0.138728323699422,0.504761904761905,0.247619047619048,0.161904761904762,0.0857142857142857
"94",0.121212121212121,0.162337662337662,0.166666666666667,0.183982683982684,0.147186147186147,0.127705627705628,0.0346320346320346,0.0562770562770563,0.210084033613445,0.53781512605042,0.126050420168067,0.126050420168067
"95",0.191810344827586,0.122844827586207,0.148706896551724,0.107758620689655,0.178879310344828,0.137931034482759,0.0668103448275862,0.0452586206896552,0.301526717557252,0.324427480916031,0.248091603053435,0.125954198473282
"96",0.185714285714286,0.142857142857143,0.0464285714285714,0.242857142857143,0.128571428571429,0.0535714285714286,0.0571428571428571,0.142857142857143,0.629032258064516,0.241935483870968,0,0.129032258064516
"97",0.215976331360947,0.029585798816568,0.0798816568047337,0.210059171597633,0.227810650887574,0.0177514792899408,0.112426035502959,0.106508875739645,0.493421052631579,0.0789473684210526,0.243421052631579,0.184210526315789
"98",0.0357142857142857,0.210714285714286,0.0642857142857143,0.157142857142857,0.121428571428571,0.0107142857142857,0.132142857142857,0.267857142857143,0.304721030042918,0.351931330472103,0.248927038626609,0.0944206008583691
"99",0.076530612244898,0.178571428571429,0.10969387755102,0.219387755102041,0.165816326530612,0.0306122448979592,0.0586734693877551,0.160714285714286,0.153061224489796,0.290816326530612,0.331632653061225,0.224489795918367
"100",0.121495327102804,0.0630841121495327,0.0607476635514019,0.179906542056075,0.200934579439252,0.088785046728972,0.177570093457944,0.107476635514019,0.361290322580645,0.0903225806451613,0.174193548387097,0.374193548387097
"101",0.173913043478261,0.141304347826087,0.116847826086957,0.0896739130434783,0.195652173913043,0.0353260869565217,0.114130434782609,0.133152173913043,0.268292682926829,0.016260162601626,0.447154471544715,0.268292682926829
"102",0.168490153172867,0.190371991247265,0.194748358862144,0.0196936542669584,0.0262582056892779,0.12910284463895,0.12691466083151,0.144420131291028,0.104072398190045,0.380090497737557,0.217194570135747,0.298642533936652
"103",0.00278551532033426,0.0919220055710307,0.153203342618384,0.231197771587744,0.064066852367688,0.239554317548747,0.175487465181059,0.0417827298050139,0.247422680412371,0.360824742268041,0.242268041237113,0.149484536082474
"104",0.127098321342926,0.141486810551559,0.201438848920863,0.0815347721822542,0.179856115107914,0.0551558752997602,0.0575539568345324,0.155875299760192,0.256544502617801,0.225130890052356,0.209424083769634,0.308900523560209
"105",0.228021978021978,0.120879120879121,0,0.200549450549451,0.195054945054945,0.0769230769230769,0.162087912087912,0.0164835164835165,0.189075630252101,0.243697478991597,0.222689075630252,0.34453781512605
"106",0.198492462311558,0.0753768844221105,0.21356783919598,0.148241206030151,0.173366834170854,0.113065326633166,0.0100502512562814,0.0678391959798995,0.0337078651685393,0.49438202247191,0.235955056179775,0.235955056179775
"107",0.255072463768116,0.00289855072463768,0.147826086956522,0.0173913043478261,0.118840579710145,0.217391304347826,0.00289855072463768,0.23768115942029,0.0192307692307692,0.461538461538462,0.211538461538462,0.307692307692308
"108",0.0847457627118644,0.127118644067797,0.114406779661017,0.245762711864407,0.0847457627118644,0.300847457627119,0.0169491525423729,0.0254237288135593,0.365638766519824,0.378854625550661,0.215859030837004,0.039647577092511
"109",0.204986149584488,0.0581717451523546,0.102493074792244,0.130193905817175,0.18005540166205,0.163434903047091,0.00277008310249307,0.157894736842105,0.464968152866242,0.0191082802547771,0.0764331210191083,0.439490445859873
"110",0.114705882352941,0.05,0.00294117647058824,0.144117647058824,0.261764705882353,0.217647058823529,0.123529411764706,0.0852941176470588,0.153846153846154,0.221153846153846,0.298076923076923,0.326923076923077
"111",0.207667731629393,0.060702875399361,0.188498402555911,0.0223642172523962,0.146964856230032,0.0575079872204473,0.073482428115016,0.242811501597444,0.178294573643411,0.162790697674419,0.356589147286822,0.302325581395349
"112",0.190588235294118,0.148235294117647,0.204705882352941,0.209411764705882,0.167058823529412,0.0235294117647059,0.0282352941176471,0.0282352941176471,0.235294117647059,0.225490196078431,0.0490196078431373,0.490196078431373
"113",0.124645892351275,0.181303116147309,0.186968838526912,0.0424929178470255,0.0793201133144476,0.186968838526912,0.127478753541076,0.0708215297450425,0.325991189427313,0.220264317180617,0.378854625550661,0.0748898678414097
"114",0.116531165311653,0.0840108401084011,0.197831978319783,0.205962059620596,0.0894308943089431,0.113821138211382,0.127371273712737,0.0650406504065041,0.103571428571429,0.307142857142857,0.275,0.314285714285714
"115",0.130044843049327,0.116591928251121,0.331838565022422,0.139013452914798,0.00896860986547085,0.00448430493273543,0.0493273542600897,0.219730941704036,0.266666666666667,0.0666666666666667,0.177777777777778,0.488888888888889
"116",0.0753424657534247,0.089041095890411,0.280821917808219,0.0136986301369863,0.184931506849315,0.212328767123288,0.13013698630137,0.0136986301369863,0.251396648044693,0.363128491620112,0.139664804469274,0.245810055865922
"117",0.088145896656535,0.188449848024316,0,0.142857142857143,0.243161094224924,0.130699088145897,0.115501519756839,0.0911854103343465,0.0666666666666667,0.233333333333333,0.2,0.5
"118",0.0974025974025974,0.0292207792207792,0.204545454545455,0.0876623376623377,0.0324675324675325,0.0422077922077922,0.282467532467532,0.224025974025974,0,0.440860215053763,0.188172043010753,0.370967741935484
"119",0.0753424657534247,0.175799086757991,0.0753424657534247,0.102739726027397,0.203196347031963,0.111872146118721,0.116438356164384,0.139269406392694,0.226277372262774,0.208029197080292,0.295620437956204,0.27007299270073
"120",0.0772532188841202,0.188841201716738,0.109442060085837,0.184549356223176,0.0579399141630901,0.113733905579399,0.186695278969957,0.0815450643776824,0.283582089552239,0.0447761194029851,0.26865671641791,0.402985074626866
"121",0.021875,0.053125,0.153125,0.246875,0.190625,0.096875,0.04375,0.19375,0.137404580152672,0.0458015267175572,0.480916030534351,0.33587786259542
"122",0.0858895705521472,0.102249488752556,0.0879345603271984,0.175869120654397,0.159509202453988,0.128834355828221,0.0756646216768916,0.184049079754601,0.424418604651163,0.0465116279069767,0.215116279069767,0.313953488372093
"123",0.176470588235294,0.0627450980392157,0.12156862745098,0.0509803921568628,0.0705882352941176,0.12156862745098,0.227450980392157,0.168627450980392,0.108,0.344,0.292,0.256
"124",0.155056179775281,0.193258426966292,0.114606741573034,0.157303370786517,0.0898876404494382,0.148314606741573,0.103370786516854,0.0382022471910112,0.218009478672986,0.270142180094787,0.364928909952607,0.146919431279621
"125",0.155339805825243,0.0849514563106796,0.211165048543689,0.0898058252427184,0.0606796116504854,0.179611650485437,0.0169902912621359,0.201456310679612,0.338028169014085,0.436619718309859,0.140845070422535,0.0845070422535211
"126",0.120092378752887,0.0508083140877598,0.193995381062356,0.0600461893764434,0.0207852193995381,0.184757505773672,0.191685912240185,0.177829099307159,0.342857142857143,0.342857142857143,0.307142857142857,0.00714285714285714
"127",0.169971671388102,0.0679886685552408,0.0028328611898017,0.135977337110482,0.220963172804533,0.0679886685552408,0.218130311614731,0.11614730878187,0.398190045248869,0.257918552036199,0.158371040723982,0.18552036199095
"128",0.229166666666667,0.1015625,0.0286458333333333,0.015625,0.0885416666666667,0.234375,0.119791666666667,0.182291666666667,0.295774647887324,0.112676056338028,0.248826291079812,0.342723004694836
"129",0.0378250591016548,0.0898345153664303,0.130023640661939,0.174940898345154,0.115839243498818,0.127659574468085,0.134751773049645,0.189125295508274,0.309027777777778,0.309027777777778,0.288194444444444,0.09375
"130",0.0767441860465116,0.174418604651163,0.158139534883721,0.172093023255814,0.0441860465116279,0.17906976744186,0.0186046511627907,0.176744186046512,0.117647058823529,0.0235294117647059,0.823529411764706,0.0352941176470588
"131",0.0158227848101266,0.246835443037975,0.113924050632911,0.14873417721519,0.126582278481013,0.0537974683544304,0.069620253164557,0.224683544303797,0.240437158469945,0.289617486338798,0.0437158469945355,0.426229508196721
"132",0.106719367588933,0.0276679841897233,0.201581027667984,0.0671936758893281,0.075098814229249,0.233201581027668,0.205533596837945,0.08300395256917,0.0363636363636364,0.36969696969697,0.23030303030303,0.363636363636364
"133",0.16452442159383,0.0359897172236504,0.172236503856041,0.0565552699228792,0.110539845758355,0.120822622107969,0.167095115681234,0.172236503856041,0.108571428571429,0.474285714285714,0.205714285714286,0.211428571428571
"134",0.0951156812339332,0.089974293059126,0.223650385604113,0.0205655526992288,0.16452442159383,0.177377892030848,0.19280205655527,0.0359897172236504,0.130081300813008,0.272357723577236,0.276422764227642,0.321138211382114
"135",0.0813186813186813,0.0483516483516484,0.162637362637363,0.145054945054945,0.175824175824176,0.193406593406593,0.167032967032967,0.0263736263736264,0.30939226519337,0.370165745856354,0.12707182320442,0.193370165745856
"136",0.0467289719626168,0.0186915887850467,0.264797507788162,0.2398753894081,0.0841121495327103,0.26791277258567,0.00934579439252336,0.0685358255451713,0.353448275862069,0.198275862068966,0.262931034482759,0.185344827586207
"137",0.00766283524904215,0.283524904214559,0.153256704980843,0.053639846743295,0.245210727969349,0.053639846743295,0.00383141762452107,0.199233716475096,0.0943396226415094,0.764150943396226,0.132075471698113,0.00943396226415094
